3#apb#apb21#app2168/,  0.179 0.790  0.252 0.826  0.324 0.863  0.397 0.899  0.469 0.935  0.539 0.976  0.604 1.024  0.669 1.073  0.734 1.121  0.798 1.118  0.779 1.040  0.759 0.961  0.732 0.885  0.687 0.818  0.642 0.750  0.597 0.683  0.553 0.615  0.508 0.548  0.463 0.480  0.418 0.413  0.373 0.345  0.328 0.278  0.283 0.211  0.238 0.143  0.193 0.076  0.148 0.008  0.103 -0.059  0.056 -0.125  0.001 -0.185  -0.054 -0.244  -0.110 -0.303  -0.165 -0.363  -0.220 -0.422  -0.275 -0.482  -0.330 -0.541  -0.386 -0.601  -0.441 -0.660  -0.496 -0.719  -0.551 -0.779  -0.606 -0.838  -0.661 -0.898  -0.718 -0.955  -0.776 -1.013  -0.833 -1.070  -0.890 -1.127  -0.948 -1.185  -1.005 -1.242  -1.062 -1.299  -1.120 -1.357  -1.177 -1.414
3#apb#apb21#app2168/,  -1.698 0.000  -1.629 0.000  -1.559 0.000  -1.490 0.000  -1.421 0.000  -1.351 0.000  -1.282 0.000  -1.213 0.000  -1.143 0.000  -1.074 0.000  -1.005 0.000  -0.935 0.000  -0.866 0.000  -0.797 0.000  -0.728 0.000  -0.658 0.000  -0.589 0.000  -0.520 0.000  -0.450 0.000  -0.381 0.000  -0.312 0.000  -0.242 0.000  -0.173 0.000  -0.104 0.000  -0.035 0.000  0.035 0.000  0.104 0.000  0.173 0.000  0.242 0.000  0.312 0.000  0.381 0.000  0.450 0.000  0.520 0.000  0.589 0.000  0.658 0.000  0.728 0.000  0.797 0.000  0.866 0.000  0.935 0.000  1.005 0.000  1.074 0.000  1.143 0.000  1.213 0.000  1.282 0.000  1.351 0.000  1.421 0.000  1.490 0.000  1.559 0.000  1.629 0.000  1.698 0.000
1d#apa#apa20#app2035/,  -0.165 1.451  -0.090 1.451  -0.015 1.451  0.060 1.451  0.134 1.451  0.174 1.415  0.174 1.341  0.174 1.266  0.174 1.191  0.174 1.116  0.174 1.041  0.174 0.966  0.174 0.891  0.174 0.816  0.174 0.741  0.174 0.666  0.174 0.591  0.174 0.517  0.174 0.442  0.174 0.367  0.174 0.292  0.174 0.217  0.174 0.142  0.174 0.067  0.174 -0.008  0.174 -0.083  0.174 -0.158  0.174 -0.232  0.174 -0.307  0.174 -0.382  0.174 -0.457  0.174 -0.532  0.157 -0.600  0.104 -0.653  0.051 -0.706  -0.002 -0.759  -0.055 -0.812  -0.108 -0.865  -0.161 -0.918  -0.214 -0.971  -0.267 -1.024  -0.320 -1.077  -0.373 -1.130  -0.426 -1.183  -0.479 -1.236  -0.504 -1.300  -0.504 -1.375  -0.504 -1.450  -0.504 -1.525  -0.504 -1.600
2#apa#apa00#app0049/,  0.089 1.607  0.141 1.554  0.194 1.502  0.246 1.449  0.299 1.397  0.324 1.333  0.324 1.259  0.324 1.184  0.324 1.110  0.324 1.036  0.324 0.962  0.324 0.887  0.324 0.813  0.324 0.739  0.322 0.665  0.270 0.613  0.217 0.560  0.165 0.508  0.112 0.455  0.089 0.391  0.089 0.317  0.089 0.243  0.089 0.168  0.089 0.094  0.089 0.020  0.077 -0.050  0.025 -0.102  -0.028 -0.155  -0.080 -0.207  -0.133 -0.260  -0.146 -0.328  -0.146 -0.402  -0.146 -0.477  -0.146 -0.551  -0.146 -0.625  -0.146 -0.699  -0.160 -0.770  -0.193 -0.837  -0.226 -0.903  -0.259 -0.970  -0.293 -1.036  -0.326 -1.102  -0.359 -1.169  -0.381 -1.238  -0.381 -1.312  -0.381 -1.386  -0.381 -1.460  -0.381 -1.535  -0.381 -1.609  -0.381 -1.683
1d#app#app35#app3572/,  -0.178 1.718  -0.178 1.637  -0.178 1.556  -0.178 1.476  -0.178 1.395  -0.178 1.314  -0.175 1.235  -0.118 1.178  -0.061 1.121  -0.004 1.064  0.053 1.006  0.062 0.929  0.062 0.849  0.062 0.768  0.112 0.708  0.169 0.651  0.226 0.594  0.283 0.537  0.302 0.464  0.302 0.383  0.302 0.302  0.302 0.222  0.302 0.141  0.302 0.060  0.302 -0.020  0.302 -0.101  0.302 -0.182  0.302 -0.263  0.302 -0.343  0.302 -0.424  0.258 -0.486  0.201 -0.543  0.143 -0.601  0.086 -0.658  0.062 -0.728  0.062 -0.809  0.062 -0.890  0.014 -0.922  -0.067 -0.922  -0.148 -0.922  -0.201 -0.967  -0.237 -1.039  -0.273 -1.111  -0.309 -1.184  -0.345 -1.256  -0.381 -1.328  -0.417 -1.400  -0.497 -1.402  -0.577 -1.402  -0.658 -1.402
2#app#app08#app0896/,  0.156 1.708  0.156 1.636  0.156 1.564  0.156 1.492  0.156 1.420  0.156 1.348  0.156 1.277  0.156 1.205  0.156 1.133  0.156 1.061  0.156 0.989  0.156 0.917  0.156 0.845  0.156 0.774  0.156 0.702  0.156 0.630  0.156 0.558  0.156 0.486  0.156 0.414  0.156 0.343  0.156 0.271  0.156 0.199  0.156 0.127  0.156 0.055  0.105 0.004  0.054 -0.047  0.003 -0.097  -0.010 -0.164  -0.010 -0.236  -0.010 -0.308  -0.010 -0.379  -0.010 -0.451  -0.010 -0.523  -0.010 -0.595  -0.037 -0.660  -0.069 -0.725  -0.101 -0.789  -0.133 -0.853  -0.165 -0.917  -0.175 -0.987  -0.175 -1.059  -0.188 -1.128  -0.220 -1.192  -0.252 -1.256  -0.284 -1.320  -0.316 -1.385  -0.353 -1.446  -0.404 -1.496  -0.455 -1.547  -0.505 -1.598
3#app#app12#app1261/,  0.000 1.698  0.000 1.628  0.000 1.559  0.000 1.490  0.000 1.421  0.000 1.351  0.000 1.282  0.000 1.213  0.000 1.143  0.000 1.074  0.000 1.005  0.000 0.936  0.000 0.866  0.000 0.797  0.000 0.728  0.000 0.658  0.000 0.589  0.000 0.520  0.000 0.450  0.000 0.381  0.000 0.312  0.000 0.243  0.000 0.173  0.000 0.104  0.000 0.035  0.000 -0.035  0.000 -0.104  0.000 -0.173  0.000 -0.243  0.000 -0.312  0.000 -0.381  0.000 -0.450  0.000 -0.520  0.000 -0.589  0.000 -0.658  0.000 -0.728  0.000 -0.797  0.000 -0.866  0.000 -0.936  0.000 -1.005  0.000 -1.074  0.000 -1.143  0.000 -1.213  0.000 -1.282  0.000 -1.351  0.000 -1.421  0.000 -1.490  0.000 -1.559  0.000 -1.628  0.000 -1.698
1d#tos#f1#f1012064/,  1.187 0.822  1.107 0.822  1.028 0.822  0.948 0.822  0.868 0.822  0.816 0.849  0.816 0.929  0.815 1.007  0.735 1.007  0.655 1.007  0.592 0.969  0.535 0.912  0.479 0.856  0.417 0.808  0.346 0.772  0.274 0.737  0.203 0.701  0.132 0.665  0.067 0.623  0.032 0.552  -0.004 0.480  -0.040 0.409  -0.075 0.338  -0.111 0.267  -0.136 0.191  -0.161 0.115  -0.187 0.040  -0.212 -0.036  -0.237 -0.111  -0.262 -0.187  -0.287 -0.262  -0.297 -0.341  -0.297 -0.420  -0.297 -0.500  -0.297 -0.580  -0.297 -0.659  -0.297 -0.739  -0.297 -0.819  -0.338 -0.878  -0.401 -0.926  -0.465 -0.974  -0.529 -1.021  -0.593 -1.069  -0.656 -1.117  -0.720 -1.165  -0.784 -1.213  -0.848 -1.260  -0.911 -1.308  -0.975 -1.356  -1.039 -1.404
1d#tos#t3#t3042061/,  0.404 1.637  0.404 1.560  0.404 1.483  0.404 1.406  0.404 1.328  0.404 1.251  0.404 1.174  0.404 1.096  0.404 1.019  0.404 0.942  0.404 0.865  0.375 0.816  0.298 0.816  0.240 0.797  0.240 0.720  0.240 0.642  0.240 0.565  0.240 0.488  0.240 0.411  0.240 0.333  0.240 0.256  0.240 0.179  0.240 0.101  0.240 0.024  0.240 -0.053  0.240 -0.130  0.206 -0.186  0.136 -0.221  0.067 -0.256  -0.002 -0.290  -0.071 -0.325  -0.107 -0.388  -0.131 -0.461  -0.156 -0.535  -0.180 -0.608  -0.205 -0.681  -0.229 -0.755  -0.254 -0.828  -0.309 -0.882  -0.363 -0.937  -0.418 -0.992  -0.473 -1.046  -0.527 -1.101  -0.582 -1.155  -0.637 -1.210  -0.691 -1.265  -0.746 -1.319  -0.801 -1.374  -0.855 -1.429  -0.910 -1.483
3#apa#apa02#app0277/,  -0.088 1.460  -0.004 1.460  0.080 1.460  0.164 1.460  0.175 1.387  0.175 1.303  0.175 1.219  0.219 1.154  0.278 1.094  0.338 1.035  0.397 0.975  0.438 0.908  0.438 0.824  0.438 0.740  0.438 0.656  0.438 0.572  0.438 0.488  0.438 0.404  0.438 0.321  0.438 0.237  0.438 0.153  0.438 0.069  0.438 -0.015  0.438 -0.099  0.371 -0.116  0.287 -0.116  0.203 -0.116  0.175 -0.172  0.175 -0.256  0.175 -0.340  0.143 -0.411  0.084 -0.470  0.024 -0.530  -0.035 -0.589  -0.095 -0.649  -0.154 -0.708  -0.213 -0.767  -0.273 -0.827  -0.332 -0.886  -0.391 -0.945  -0.451 -1.005  -0.510 -1.064  -0.570 -1.124  -0.635 -1.168  -0.719 -1.168  -0.803 -1.168  -0.887 -1.168  -0.971 -1.168  -1.055 -1.168  -1.139 -1.168
1d#app#app33#app3331/,  0.288 1.687  0.288 1.614  0.288 1.540  0.288 1.466  0.288 1.392  0.288 1.319  0.288 1.245  0.288 1.171  0.288 1.097  0.288 1.024  0.288 0.950  0.288 0.876  0.288 0.802  0.288 0.729  0.288 0.655  0.288 0.581  0.288 0.507  0.288 0.434  0.288 0.360  0.288 0.286  0.288 0.212  0.288 0.139  0.288 0.065  0.288 -0.009  0.288 -0.082  0.288 -0.156  0.238 -0.209  0.186 -0.261  0.134 -0.313  0.082 -0.366  0.029 -0.418  -0.023 -0.470  -0.075 -0.522  -0.127 -0.574  -0.179 -0.626  -0.231 -0.678  -0.284 -0.731  -0.336 -0.783  -0.388 -0.835  -0.440 -0.887  -0.492 -0.939  -0.544 -0.991  -0.596 -1.043  -0.635 -1.101  -0.635 -1.175  -0.635 -1.249  -0.635 -1.322  -0.635 -1.396  -0.635 -1.470  -0.635 -1.544
3#app#app35#app3568/,  -0.100 1.592  -0.037 1.529  0.026 1.466  0.089 1.403  0.152 1.340  0.168 1.258  0.168 1.169  0.168 1.080  0.232 1.055  0.321 1.055  0.411 1.055  0.437 0.992  0.437 0.903  0.437 0.814  0.437 0.725  0.437 0.636  0.437 0.547  0.437 0.457  0.437 0.368  0.437 0.279  0.437 0.190  0.437 0.101  0.437 0.012  0.397 -0.061  0.334 -0.124  0.271 -0.187  0.208 -0.250  0.168 -0.322  0.168 -0.412  0.168 -0.501  0.137 -0.559  0.048 -0.559  -0.041 -0.559  -0.100 -0.588  -0.100 -0.678  -0.100 -0.767  -0.129 -0.828  -0.218 -0.828  -0.307 -0.828  -0.388 -0.846  -0.451 -0.910  -0.514 -0.973  -0.577 -1.036  -0.641 -1.096  -0.730 -1.096  -0.820 -1.096  -0.907 -1.098  -0.907 -1.187  -0.907 -1.276  -0.907 -1.365
3#app#app35#app3568/,  -0.239 1.546  -0.149 1.546  -0.059 1.546  0.031 1.546  0.040 1.465  0.040 1.375  0.040 1.285  0.040 1.194  0.040 1.104  0.040 1.014  0.040 0.924  0.040 0.834  0.040 0.744  0.096 0.710  0.186 0.710  0.276 0.710  0.319 0.663  0.319 0.573  0.319 0.483  0.319 0.392  0.319 0.302  0.319 0.212  0.319 0.122  0.319 0.032  0.319 -0.058  0.319 -0.148  0.319 -0.238  0.319 -0.328  0.306 -0.406  0.216 -0.406  0.126 -0.406  0.040 -0.410  0.040 -0.500  0.040 -0.590  0.040 -0.680  0.040 -0.770  0.040 -0.860  0.040 -0.950  -0.037 -0.963  -0.127 -0.963  -0.217 -0.963  -0.287 -1.011  -0.351 -1.075  -0.414 -1.139  -0.478 -1.203  -0.542 -1.266  -0.605 -1.330  -0.669 -1.394  -0.733 -1.457  -0.797 -1.521
1d#apa#apa20#app2055/,  -0.232 1.643  -0.232 1.571  -0.232 1.500  -0.232 1.428  -0.232 1.356  -0.188 1.303  -0.137 1.252  -0.087 1.201  -0.036 1.151  0.015 1.100  0.065 1.049  0.065 0.978  0.065 0.906  0.065 0.834  0.065 0.763  0.065 0.691  0.065 0.619  0.065 0.548  0.065 0.476  0.065 0.404  0.065 0.333  0.065 0.261  0.065 0.189  0.065 0.118  0.065 0.046  0.065 -0.026  0.065 -0.097  0.065 -0.169  0.065 -0.241  0.065 -0.312  0.065 -0.384  0.065 -0.456  0.065 -0.527  0.065 -0.599  0.065 -0.671  0.065 -0.742  0.065 -0.814  0.065 -0.886  0.065 -0.957  0.065 -1.029  0.065 -1.101  0.065 -1.172  0.065 -1.244  0.065 -1.316  0.022 -1.369  -0.029 -1.420  -0.080 -1.471  -0.130 -1.521  -0.181 -1.572  -0.232 -1.623
2#apa#apa04#app0466/,  0.739 1.546  0.739 1.464  0.739 1.381  0.739 1.299  0.739 1.216  0.739 1.134  0.739 1.052  0.739 0.969  0.739 0.887  0.731 0.808  0.672 0.750  0.614 0.692  0.556 0.634  0.498 0.575  0.440 0.517  0.381 0.459  0.374 0.379  0.374 0.297  0.374 0.215  0.374 0.132  0.337 0.087  0.255 0.087  0.172 0.087  0.090 0.087  0.010 0.085  0.010 0.003  0.010 -0.079  0.010 -0.162  0.010 -0.244  -0.025 -0.312  -0.083 -0.370  -0.141 -0.429  -0.200 -0.487  -0.258 -0.545  -0.316 -0.603  -0.382 -0.642  -0.465 -0.642  -0.547 -0.642  -0.629 -0.642  -0.712 -0.642  -0.753 -0.709  -0.790 -0.782  -0.827 -0.856  -0.863 -0.930  -0.900 -1.003  -0.937 -1.077  -0.974 -1.151  -1.011 -1.224  -1.048 -1.298  -1.084 -1.372
2#apa#apa04#app0466/,  -0.340 1.621  -0.251 1.621  -0.161 1.621  -0.085 1.607  -0.085 1.517  -0.085 1.427  -0.085 1.338  -0.085 1.248  -0.085 1.158  -0.085 1.069  -0.085 0.979  -0.085 0.889  -0.045 0.816  0.018 0.753  0.082 0.689  0.145 0.626  0.169 0.547  0.169 0.457  0.169 0.367  0.169 0.278  0.169 0.188  0.169 0.098  0.228 0.033  0.292 -0.030  0.355 -0.094  0.419 -0.157  0.424 -0.244  0.424 -0.334  0.424 -0.424  0.424 -0.513  0.424 -0.603  0.404 -0.672  0.314 -0.672  0.224 -0.672  0.169 -0.707  0.169 -0.797  0.169 -0.886  0.121 -0.927  0.031 -0.927  -0.059 -0.927  -0.130 -0.972  -0.193 -1.035  -0.257 -1.098  -0.320 -1.162  -0.401 -1.182  -0.491 -1.182  -0.581 -1.182  -0.670 -1.182  -0.760 -1.182  -0.850 -1.182
2#app#app07#app0795/,  1.314 1.062  1.263 1.011  1.212 0.960  1.161 0.910  1.110 0.859  1.056 0.816  0.984 0.816  0.913 0.816  0.841 0.816  0.784 0.779  0.734 0.728  0.683 0.677  0.632 0.626  0.581 0.575  0.530 0.525  0.480 0.474  0.429 0.423  0.378 0.372  0.327 0.322  0.276 0.271  0.226 0.220  0.175 0.169  0.124 0.118  0.073 0.068  0.023 0.017  -0.028 -0.034  -0.079 -0.085  -0.130 -0.136  -0.181 -0.186  -0.231 -0.237  -0.282 -0.288  -0.333 -0.339  -0.384 -0.390  -0.435 -0.440  -0.485 -0.491  -0.536 -0.542  -0.587 -0.593  -0.638 -0.644  -0.703 -0.659  -0.775 -0.659  -0.847 -0.659  -0.913 -0.673  -0.964 -0.724  -1.015 -0.774  -1.065 -0.825  -1.116 -0.876  -1.145 -0.936  -1.145 -1.008  -1.145 -1.079  -1.145 -1.151
2#apa#apa10#app1037/,  0.752 -2.029  0.688 -1.902  0.624 -1.774  0.560 -1.647  0.496 -1.519  0.432 -1.391  0.369 -1.264  0.305 -1.136  0.241 -1.008  0.177 -0.881  0.113 -0.753  0.050 -0.625  -0.014 -0.498  -0.078 -0.370  -0.142 -0.242  -0.206 -0.115  -0.270 0.013  -0.333 0.141  -0.397 0.268  -0.461 0.396  -0.525 0.524  -0.589 0.651  -0.653 0.779  -0.716 0.907  -0.690 0.978  -0.547 0.978  -0.404 0.978  -0.261 0.978  -0.119 0.978  0.024 0.978  0.167 0.978  0.309 0.978  0.452 0.978  0.595 0.978  0.738 0.978  0.661 0.887  0.560 0.786  0.459 0.685  0.358 0.585  0.257 0.484  0.156 0.383  0.055 0.282  -0.046 0.181  -0.147 0.080  -0.248 -0.021  -0.349 -0.122  -0.449 -0.223  -0.550 -0.324  -0.651 -0.425  -0.752 -0.526
2#app#app25#app2587/,  1.027 1.258  1.027 1.184  1.027 1.111  1.027 1.037  1.027 0.963  1.027 0.890  1.027 0.816  0.996 0.756  0.944 0.703  0.892 0.651  0.840 0.599  0.788 0.547  0.736 0.495  0.684 0.443  0.632 0.391  0.580 0.339  0.528 0.287  0.475 0.235  0.423 0.183  0.371 0.131  0.319 0.079  0.267 0.027  0.215 -0.025  0.163 -0.078  0.111 -0.130  0.048 -0.156  -0.025 -0.156  -0.099 -0.156  -0.173 -0.156  -0.246 -0.156  -0.320 -0.156  -0.391 -0.161  -0.444 -0.213  -0.496 -0.265  -0.548 -0.317  -0.600 -0.369  -0.652 -0.421  -0.704 -0.473  -0.756 -0.525  -0.808 -0.577  -0.860 -0.629  -0.912 -0.682  -0.964 -0.734  -1.016 -0.786  -1.068 -0.838  -1.120 -0.890  -1.172 -0.942  -1.225 -0.994  -1.277 -1.046  -1.329 -1.098
1d#apa#apa04#app0466/,  0.739 1.546  0.739 1.464  0.739 1.381  0.739 1.299  0.739 1.216  0.739 1.134  0.739 1.052  0.739 0.969  0.739 0.887  0.731 0.808  0.672 0.750  0.614 0.692  0.556 0.634  0.498 0.575  0.440 0.517  0.381 0.459  0.374 0.379  0.374 0.297  0.374 0.215  0.374 0.132  0.337 0.087  0.255 0.087  0.172 0.087  0.090 0.087  0.010 0.085  0.010 0.003  0.010 -0.079  0.010 -0.162  0.010 -0.244  -0.025 -0.312  -0.083 -0.370  -0.141 -0.429  -0.200 -0.487  -0.258 -0.545  -0.316 -0.603  -0.382 -0.642  -0.465 -0.642  -0.547 -0.642  -0.629 -0.642  -0.712 -0.642  -0.753 -0.709  -0.790 -0.782  -0.827 -0.856  -0.863 -0.930  -0.900 -1.003  -0.937 -1.077  -0.974 -1.151  -1.011 -1.224  -1.048 -1.298  -1.084 -1.372
